RowNumber,CustomerId,CreditScore,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ
5992,15723737,680,1,1,27,4,0,1,1,0,32454.26,0,18-01-2019
5993,15682955,758,1,2,32,4,84378.9,1,1,1,75396.43,0,09-10-2018
5994,15758856,597,1,1,45,4,0,2,0,0,167756.45,0,13-03-2019
5995,15746065,580,3,1,35,6,136281.41,2,1,1,24799.47,0,29-10-2016
5996,15783865,622,1,1,59,5,119380.37,1,1,1,60429.43,0,16-12-2017
5997,15745455,638,3,1,62,4,108716.59,2,1,1,74241.09,0,24-12-2018
5998,15583033,640,1,2,20,7,0,2,0,1,78310.82,0,08-02-2016
5999,15644212,644,2,1,28,5,0,2,1,0,119419.37,0,15-09-2018
6000,15735688,753,1,2,31,3,106596.29,1,0,0,91305.77,0,19-11-2019
6001,15658577,629,1,2,37,4,99546.25,3,0,1,25136.95,1,15-05-2019
6002,15606887,775,1,2,30,3,0,1,1,0,193880.6,1,05-10-2019
6003,15783026,701,1,2,41,7,0,1,1,0,47856.78,0,22-05-2016
6004,15579892,708,2,1,19,6,112615.86,1,1,1,4491.77,0,27-11-2016
6005,15802088,521,2,2,22,6,0,1,1,1,101311.95,0,02-11-2016
6006,15589323,636,1,2,24,3,0,2,0,1,38830.72,0,29-11-2019
6007,15636395,529,1,2,31,4,0,2,1,0,26817.23,0,11-12-2018
6008,15712772,757,1,1,28,3,75381.15,1,1,1,199727.72,0,23-09-2019
6009,15700937,767,2,2,24,5,0,2,1,1,67445.85,0,12-12-2017
6010,15766659,525,2,1,33,3,0,2,1,0,161002.29,0,26-12-2019
6011,15814033,759,2,1,38,4,0,2,1,0,20778.39,0,15-09-2019
6012,15783007,520,3,2,45,5,123086.39,1,1,1,41042.4,1,17-11-2017
6013,15654183,738,1,2,26,4,0,2,1,0,67484.16,0,09-10-2018
6014,15609899,548,2,1,37,3,0,1,1,0,121763.68,0,01-11-2019
6015,15747323,535,2,1,48,4,109472.47,1,1,0,157358.43,1,26-07-2019
6016,15582591,615,2,1,59,4,155766.05,1,1,1,110275.17,0,10-12-2018
6017,15738835,850,3,1,38,7,101985.81,2,0,0,43801.27,0,12-04-2016
6018,15782404,487,1,2,34,4,96019.5,1,0,0,9085,0,23-12-2018
6019,15697480,731,1,1,30,4,0,2,0,1,143086.09,0,30-12-2018
6020,15697045,726,2,2,35,4,0,2,0,1,100556.98,0,08-12-2018
6021,15781234,609,1,2,35,6,147900.43,1,1,0,140000.29,0,22-03-2017
6022,15579891,714,1,1,52,5,100755.66,1,1,1,186775.25,0,23-07-2018
6023,15805690,694,2,2,35,6,0,1,1,0,133570.43,1,30-09-2016
6024,15612139,786,1,2,33,4,83036.05,1,0,1,154990.58,1,29-11-2018
6025,15568834,698,2,1,27,4,125427.37,2,0,0,27654.44,0,13-01-2019
6026,15709917,601,1,2,46,3,98202.76,1,0,0,137763.93,0,11-12-2019
6027,15718843,769,2,1,41,5,72509.91,1,1,0,25723.73,0,25-11-2017
6028,15799494,850,3,1,44,4,140393.65,2,0,1,186285.52,0,06-12-2018
6029,15673439,646,2,2,50,4,142644.64,2,1,1,142208.5,1,02-04-2019
6030,15669011,659,1,2,44,7,23503.31,1,0,1,169862.01,1,21-03-2016
6031,15581388,487,2,1,33,6,145729.71,1,1,0,41365.85,0,07-03-2017
6032,15743153,740,3,2,40,5,122295.17,2,1,1,30812.84,0,24-09-2017
6033,15579787,686,1,1,39,5,0,2,1,0,155023.93,0,23-12-2017
6034,15759966,612,2,2,36,5,119799.27,2,1,0,159416.58,0,16-06-2018
6035,15601045,655,2,1,37,5,163708.58,2,0,0,76259.23,0,28-06-2018
6036,15764021,617,1,1,34,4,61687.33,2,1,0,105965.25,0,28-12-2018
6037,15687218,674,1,2,27,3,79144.34,1,0,1,50743.83,0,29-11-2019
6038,15626452,711,2,1,32,7,0,2,1,1,147720.27,0,19-09-2016
6039,15700964,624,3,2,27,5,104848.68,1,1,1,167387.36,0,12-04-2018
6040,15768887,597,2,1,26,4,0,2,0,1,95159.13,0,01-12-2018
6041,15735358,682,2,1,46,7,0,1,1,1,4654.28,0,06-04-2016
6042,15749472,775,1,1,45,6,0,1,1,0,130376.68,0,11-08-2017
6043,15685872,727,1,2,29,5,146652.01,1,1,1,173486.39,0,19-04-2018
6044,15760851,629,1,1,31,5,0,2,1,0,93881.75,0,12-07-2018
6045,15734588,684,1,1,46,4,0,2,1,1,36376.97,0,31-10-2018
6046,15784594,549,3,2,37,4,130622.34,2,1,1,128499.94,0,18-12-2018
6047,15606435,593,3,1,69,4,187013.13,2,0,1,105898.69,0,03-08-2019
6048,15790247,536,2,1,40,3,0,2,1,1,11959.03,0,15-12-2019
6049,15676433,707,1,2,36,5,0,1,0,0,98810.78,0,24-08-2018
6050,15625905,592,2,1,41,6,0,2,1,0,65906.07,0,02-04-2017
6051,15626414,703,1,1,44,5,98862.54,1,1,0,151516.7,0,02-11-2017
6052,15623220,723,2,2,45,4,0,2,1,0,37214.39,0,23-09-2018
6053,15752857,452,3,1,52,4,98443.14,2,0,0,92033.98,0,25-12-2018
6054,15677908,552,2,1,42,3,0,2,0,0,195692.3,0,23-12-2019
6055,15773013,633,1,2,47,6,0,1,1,1,6342.84,1,23-03-2017
6056,15623972,479,3,2,23,6,123575.51,1,0,1,95148.28,0,30-03-2017
6057,15738627,768,1,1,25,4,0,2,1,1,21215.67,0,06-12-2018
6058,15643392,742,1,1,31,6,105239.1,1,1,1,19700.24,0,03-01-2017
6059,15684868,668,3,1,56,3,110993.79,1,1,0,134396.64,1,19-11-2019
6060,15627854,707,2,1,44,3,0,2,1,1,135077.01,0,24-11-2019
6061,15669253,754,2,1,39,3,157691.98,2,1,0,133600.89,1,31-10-2019
6062,15758023,544,3,1,47,7,105245.21,1,0,0,99922.08,1,22-05-2016
6063,15574558,718,2,1,32,6,0,2,1,1,41399.33,0,21-05-2017
6064,15635256,762,1,1,31,4,117687.35,1,1,1,159344.43,0,04-01-2019
6065,15680399,772,1,1,23,4,0,2,1,0,18364.19,0,25-08-2019
6066,15674720,691,3,2,37,4,123067.63,1,1,1,98162.44,1,01-05-2019
6067,15580249,502,1,1,45,7,0,1,0,0,84663.21,0,12-04-2016
6068,15675431,563,1,2,34,5,0,2,0,0,36536.93,0,03-11-2017
6069,15698285,676,1,2,41,7,101457.14,1,1,1,79101.67,0,19-03-2016
6070,15810775,576,2,1,52,3,100549.43,2,1,1,16644.16,0,26-09-2019
6071,15678173,629,2,1,35,5,174588.8,2,0,1,158420.14,0,10-09-2018
6072,15665222,625,2,1,52,6,121161.57,1,1,0,48988.28,0,24-06-2017
6073,15803908,628,1,1,45,5,0,2,1,1,96862.56,0,31-08-2018
6074,15586039,471,3,2,36,5,90063.74,2,1,1,96366.7,0,23-11-2017
6075,15802570,811,1,2,45,7,0,2,1,1,146123.19,0,11-09-2016
6076,15781451,504,1,1,42,7,134936.97,2,0,0,135178.91,0,13-03-2016
6077,15721019,687,1,2,24,6,110495.27,1,1,0,158615.41,0,05-02-2017
6078,15738588,660,3,2,37,7,133200.09,1,0,0,71433.88,0,25-03-2016
6079,15730657,548,1,2,41,6,82596.8,1,0,1,55672.09,0,31-12-2016
6080,15739292,609,3,1,31,6,103837.75,1,1,1,150218.11,0,01-09-2017
6081,15725945,659,2,2,42,7,0,1,0,0,162734.31,1,02-03-2016
6082,15813159,526,1,1,52,6,93590.47,1,0,1,21228.71,1,30-09-2016
6083,15636820,725,3,1,40,4,104149.66,1,1,0,62027.9,0,06-07-2019
6084,15603880,519,3,1,38,5,114141.64,1,1,1,60988.21,1,04-06-2018
6085,15619494,562,3,2,31,6,117153,1,1,1,108675.01,0,02-07-2017
6086,15596992,482,3,1,45,4,156353.46,1,1,0,72643.95,1,18-01-2019
6087,15735025,535,2,1,37,3,175534.78,2,1,1,9241.52,0,01-10-2019
6088,15730759,561,1,2,27,3,135637,1,1,0,153080.4,1,08-12-2019
6089,15752912,661,1,2,30,7,0,2,1,0,72196.57,0,06-07-2016
6090,15711316,771,1,1,27,5,0,2,1,1,199527.34,0,11-12-2017
6091,15738785,545,1,1,26,5,0,2,0,1,156598.23,0,27-06-2018
6092,15777896,850,3,2,33,3,83415.04,1,0,1,74917.64,0,23-10-2019
6093,15628963,601,3,1,43,3,141859.12,2,1,1,111249.62,0,28-10-2019
6094,15742126,712,3,1,38,7,132767.66,2,1,1,59115.77,0,21-03-2016
6095,15575623,589,1,2,31,4,110635.32,1,1,0,148218.86,0,09-02-2019
6096,15741652,600,2,1,37,6,177657.35,1,1,1,77142.32,0,25-12-2016
6097,15738884,642,3,1,41,3,157777.58,1,1,0,67484.6,0,21-12-2019
6098,15615050,575,3,1,47,4,107915.94,2,1,1,63452.18,1,04-12-2018
6099,15803005,570,3,2,57,4,86568.75,1,0,1,103660.31,0,22-04-2019
6100,15743498,532,3,1,52,5,137755.76,1,1,0,163191.99,1,17-03-2018
6101,15720463,796,1,1,30,5,137262.71,2,1,0,62905.29,0,31-03-2018
6102,15588695,833,2,1,32,4,0,1,1,1,44323.22,1,09-10-2018
6103,15665802,642,2,2,36,4,0,2,1,1,97938.59,0,25-03-2019
6104,15571144,655,1,1,28,4,0,2,0,1,126565.21,0,08-05-2019
6105,15750731,736,3,1,50,7,116309.01,1,1,0,185360.4,1,07-07-2016
6106,15605134,617,1,2,34,7,131244.65,2,1,0,183229.02,0,17-04-2016
6107,15626044,762,3,1,28,7,125155.83,2,1,1,106024.02,0,03-07-2016
6108,15737910,703,3,1,35,7,140691.08,2,1,0,167810.26,0,14-07-2016
6109,15761076,507,1,1,41,6,58820.32,2,1,1,138536.09,0,28-09-2016
6110,15710105,581,3,2,26,6,105099.45,1,1,1,184520,1,20-11-2016
6111,15577402,593,1,1,31,6,0,2,0,1,20492.16,0,03-06-2017
6112,15803337,648,1,1,23,6,168372.52,1,1,0,134676.72,0,16-06-2017
6113,15654372,462,3,1,34,6,94682.56,2,1,0,138478.2,0,19-06-2017
6114,15585867,596,2,1,36,6,0,2,0,1,125557.95,0,19-09-2017
6115,15662488,627,1,2,44,5,0,2,1,0,82969.61,1,26-09-2017
6116,15604813,494,1,1,40,5,0,2,0,1,158071.69,0,21-11-2017
6117,15611644,627,1,1,73,5,146329.73,1,0,1,43615.67,0,05-12-2017
6118,15674928,850,2,1,37,5,0,2,1,0,119969.99,0,15-12-2017
6119,15656100,632,1,2,49,5,167962.7,1,0,0,140201.21,0,10-06-2018
6120,15764293,490,1,1,33,5,0,2,1,1,80792.83,0,15-06-2018
6121,15636423,715,1,1,40,5,0,1,1,1,141359.11,0,18-06-2018
6122,15607629,679,1,1,48,5,0,2,1,0,23344.94,0,26-07-2018
6123,15577313,619,1,1,44,5,116967.68,1,1,0,5075.17,1,16-08-2018
6124,15714493,465,2,2,33,5,0,2,1,1,95500.98,0,22-08-2018
6125,15643359,736,2,1,32,4,0,1,0,1,79082.62,0,03-11-2018
6126,15687913,501,3,2,34,4,93244.42,1,0,1,199805.63,0,12-11-2018
6127,15790935,535,1,2,29,4,0,2,0,1,52709.55,0,26-11-2018
6128,15708693,759,1,2,33,4,0,2,1,0,56583.88,0,18-01-2019
6129,15672016,819,1,1,35,4,0,2,0,1,3385.04,0,08-05-2019
6130,15727605,533,3,1,43,4,80442.06,2,0,1,12537.42,0,27-06-2019
6131,15651144,632,3,2,35,4,150561.03,2,0,0,64722.61,0,19-07-2019
6132,15749401,686,1,1,60,3,0,3,1,1,75246.21,1,24-09-2019
6133,15691874,687,1,2,34,3,125474.44,1,1,0,198929.84,0,19-12-2019
6134,15620735,667,3,2,33,7,127076.68,2,1,0,69011.66,0,13-09-2016
6135,15769781,699,2,2,25,6,0,2,1,1,52404.47,0,28-05-2017
6136,15624611,497,2,1,37,4,128650.11,2,1,1,163641.53,0,11-09-2019
6137,15773071,780,2,2,33,4,145580.61,1,1,1,154598.56,0,05-02-2019
6138,15720371,652,1,2,51,7,0,1,1,0,173989.47,1,20-01-2016
6139,15717984,477,1,1,47,6,144900.58,1,1,0,61315.37,1,10-01-2017
6140,15806407,652,1,2,37,4,0,2,1,0,143393.24,0,30-03-2019
6141,15785042,488,1,2,31,6,97588.6,1,0,0,124210.53,0,07-04-2017
6142,15809302,572,1,1,24,5,0,2,1,1,151460.84,0,29-04-2018
6143,15677550,755,1,2,38,4,0,2,1,0,20734.81,0,28-08-2019
6144,15654096,779,3,2,24,5,122200.31,2,1,0,43705.56,0,06-10-2017
6145,15617320,693,2,2,46,7,151709.33,1,1,0,180736.24,0,12-09-2016
6146,15653065,530,2,2,22,5,0,2,1,0,104170.48,0,04-06-2018
6147,15649112,738,2,2,33,4,122134.4,2,0,1,27867.59,0,04-11-2018
6148,15690526,690,3,1,31,7,137260.45,2,1,0,55387.28,0,13-09-2016
6149,15806945,611,1,2,30,5,88594.14,1,1,0,196332.45,0,12-11-2017
6150,15670066,643,2,1,34,5,0,2,1,1,116046.22,0,24-11-2017
6151,15625761,632,3,1,41,5,127205.32,4,1,0,93874.87,1,14-05-2018
6152,15761525,727,2,2,31,4,96997.09,2,0,0,76614.04,0,27-02-2019
6153,15735080,508,1,2,64,7,0,1,1,1,6076.62,0,18-07-2016
6154,15619537,550,1,1,31,7,142200.19,2,1,1,122221.71,0,07-09-2016
6155,15598162,754,3,2,39,5,160761.41,1,1,1,24156.03,0,02-04-2018
6156,15694300,759,1,1,26,5,0,2,1,0,135394.62,0,09-06-2018
6157,15637235,794,2,1,33,5,0,2,0,0,91340.02,0,28-08-2018
6158,15612444,549,1,1,29,4,0,2,1,0,146090.38,0,19-11-2018
6159,15626457,671,1,1,31,4,116234.61,1,1,0,172096.08,0,10-06-2019
6160,15627995,756,3,2,26,4,155143.52,1,0,1,135034.57,1,18-08-2019
6161,15706128,632,1,2,21,3,0,2,1,0,84008.66,0,20-10-2019
6162,15666430,579,1,1,38,4,0,2,0,0,91763.67,0,24-01-2019
6163,15627385,748,1,1,34,3,84009.47,1,1,1,137001.1,0,20-11-2019
6164,15581323,488,3,2,28,4,139246.22,2,1,0,106799.49,0,23-11-2018
6165,15608109,710,3,1,58,4,170113,2,0,1,10494.64,0,01-12-2018
6166,15801942,619,2,2,41,5,0,3,1,1,79866.73,1,13-10-2017
6167,15567431,773,1,1,64,6,145578.28,1,0,1,186172.85,0,13-10-2016
6168,15810167,657,2,1,75,6,126273.95,1,0,1,91673.6,0,09-03-2017
6169,15644501,579,1,2,26,4,162482.76,1,1,1,18458.2,0,13-08-2019
6170,15785290,542,1,1,29,3,0,1,1,0,8342.35,0,10-12-2019
6171,15611157,709,1,2,32,4,87814.89,1,1,0,138578.37,0,19-09-2019
6172,15673837,617,2,1,61,5,113858.95,1,1,1,38129.22,0,13-02-2018
6173,15656822,568,3,1,43,5,87612.64,4,1,1,107155.4,1,09-09-2018
6174,15580560,769,1,2,73,7,0,1,1,1,29792.11,0,25-05-2016
6175,15760641,608,3,1,26,3,106648.98,1,0,1,7063.6,0,29-12-2019
6176,15587584,503,2,1,31,6,0,2,1,1,21645.06,0,07-10-2016
6177,15604146,608,3,2,38,3,103653.51,2,1,1,137079.86,0,21-11-2019
6178,15813974,731,3,1,37,5,116880.53,1,0,0,172718.35,1,07-09-2018
6179,15746986,850,3,2,40,4,97990.49,2,0,0,106691.02,0,04-01-2019
6180,15759741,591,3,2,34,4,150635.3,1,1,1,72274.84,0,19-09-2019
6181,15734892,579,2,1,37,6,0,2,1,1,32246.63,0,01-01-2017
6182,15797194,570,1,1,39,6,129674.89,2,1,0,80552.36,0,23-08-2017
6183,15723786,709,1,2,37,4,0,2,1,0,16733.59,0,06-02-2019
6184,15642726,611,1,1,53,3,83568.26,1,0,0,1235.49,0,28-10-2019
6185,15664339,775,2,1,48,6,178144.91,2,0,0,50168.41,1,05-11-2016
6186,15754526,699,3,1,36,6,147137.74,1,1,1,33687.9,0,21-11-2016
6187,15703037,618,1,1,37,5,0,1,0,1,178705.45,1,08-04-2018
6188,15751412,704,1,1,36,6,114370.41,1,0,1,66810.48,0,26-03-2017
6189,15609558,835,3,2,47,6,108289.28,2,1,1,45859.55,1,13-08-2017
6190,15572408,714,3,1,39,5,149887.49,2,1,0,63846.36,0,26-04-2018
6191,15613923,581,2,2,43,4,170172.9,1,0,1,100236.02,0,02-12-2018
6192,15747000,592,1,1,27,5,0,2,1,1,19645.65,0,15-11-2017
6193,15731781,551,1,1,43,4,0,2,1,0,178393.68,0,16-11-2018
6194,15727198,689,3,2,28,6,64808.32,2,0,0,78591.15,0,23-05-2017
6195,15794273,604,1,2,56,3,62732.65,1,0,1,124954.56,0,24-10-2019
6196,15804950,514,1,2,41,6,0,2,1,1,3756.65,0,09-09-2017
6197,15576304,698,1,1,29,4,95167.55,1,1,1,152723.23,0,31-05-2019
6198,15645200,581,3,2,54,4,152508.99,1,1,0,187597.98,1,13-08-2019
6199,15779627,573,3,1,31,3,134644.19,1,1,1,70381.49,0,25-09-2019
6200,15750755,449,2,2,33,3,0,2,0,0,156792.89,0,13-12-2019
6201,15569654,850,3,2,31,6,51293.47,1,0,0,35534.68,0,04-05-2017
6202,15753079,612,1,1,41,4,0,3,0,0,151256.22,0,24-10-2018
6203,15684995,690,2,1,49,5,116622.73,1,0,1,51011.29,0,31-03-2018
6204,15790763,599,2,2,49,5,0,2,1,0,111190.53,0,26-01-2018
6205,15766458,498,1,1,33,4,198113.86,1,1,0,69664.35,0,28-12-2018
6206,15616221,497,1,2,29,5,85646.81,1,0,0,63233.02,1,26-02-2018
6207,15776124,802,2,1,51,7,0,1,0,1,40855.79,0,13-01-2016
6208,15665811,644,1,1,33,6,141234.98,1,1,0,95673.05,0,20-08-2017
6209,15729804,714,1,1,34,3,0,2,1,1,80234.14,0,06-12-2019
6210,15714062,690,1,2,40,4,77641.99,1,0,0,189051.59,1,20-06-2019
6211,15592197,522,2,1,30,3,0,2,1,0,145490.85,0,26-12-2019
6212,15793116,502,3,2,40,4,117304.29,1,0,0,196278.32,0,28-06-2019
6213,15638231,730,2,2,62,3,0,2,1,1,162889.1,0,05-12-2019
6214,15697678,590,3,1,36,4,92340.69,2,1,1,174667.58,0,11-08-2019
6215,15800412,458,3,1,35,7,146780.52,2,1,1,3476.38,0,10-01-2016
6216,15597610,553,2,1,41,6,144974.55,1,1,1,19344.92,0,21-09-2017
6217,15726634,479,1,1,47,7,0,1,1,0,95270.83,0,16-08-2016
6218,15670866,693,1,1,31,7,0,2,1,1,107759.31,0,27-08-2016
6219,15667462,707,2,1,43,7,0,2,1,0,118368.2,0,04-09-2016
6220,15662574,636,2,1,37,6,115137.26,1,1,0,52484.01,0,14-04-2017
6221,15716926,807,1,1,33,6,101952.97,2,1,0,178153.65,0,01-07-2017
6222,15603554,513,1,2,45,5,164649.52,3,1,0,49915.52,1,02-10-2017
6223,15716800,582,1,1,31,5,0,2,1,1,33747.03,0,19-05-2018
6224,15679429,694,1,1,32,4,91956.49,1,1,1,59961.81,0,12-11-2018
6225,15616122,777,1,1,39,4,0,2,1,1,18613.52,0,27-06-2019
6226,15742172,598,3,1,32,4,123938.6,2,1,0,198894.42,0,10-07-2019
6227,15792305,762,3,1,46,4,123571.77,3,0,1,57014.17,1,15-09-2019
6228,15636016,588,1,2,34,3,120777.88,1,1,1,131729.52,0,09-11-2019
6229,15733138,663,3,1,42,7,90248.79,1,1,1,79169.73,0,02-07-2016
6230,15669741,777,1,1,36,5,0,1,1,0,106472.34,0,24-03-2018
6231,15616954,592,1,1,71,5,0,2,0,1,17013.54,0,26-11-2017
6232,15729238,631,3,1,48,3,106396.48,1,1,1,150661.42,1,28-09-2019
6233,15718242,725,3,2,47,6,104887.43,1,0,0,86622.56,1,25-12-2016
6234,15682914,850,1,1,34,6,72079.71,1,1,1,115767.93,0,18-09-2017
6235,15654274,540,1,1,37,5,0,2,1,0,141998.89,0,12-10-2017
6236,15691457,674,2,1,36,5,0,2,1,1,182787.17,0,08-04-2018
6237,15719649,553,1,1,38,5,99844.68,1,0,0,187915.7,0,28-08-2018
6238,15778897,630,1,2,28,7,0,2,1,1,133267.78,0,17-04-2016
6239,15589437,466,1,1,26,6,156815.71,1,1,1,137476.09,0,23-09-2016
6240,15682369,613,1,1,47,4,146034.74,1,1,1,77146.14,0,11-12-2018
6241,15626507,558,1,1,27,4,152283.39,1,1,0,183271.15,0,06-10-2018
6242,15571995,775,3,2,33,4,118897.1,2,1,1,26362.4,0,07-02-2019
6243,15673333,698,3,1,52,5,96781.39,1,1,1,153373.71,0,08-09-2018
6244,15748752,608,3,1,33,4,102772.67,2,1,0,70705.58,0,06-07-2019
6245,15725302,670,2,2,20,7,0,2,1,0,119759.24,0,18-08-2016
6246,15722083,591,2,1,39,4,0,2,0,0,42392.24,0,22-03-2019
6247,15771442,633,1,1,40,6,150578,1,0,1,34670.62,1,17-03-2017
6248,15803633,678,1,2,46,4,0,2,0,0,82106.19,0,15-03-2019
6249,15672185,590,1,1,47,5,0,2,1,0,171774.5,0,13-09-2018
6250,15806486,705,1,2,48,5,0,2,0,0,149772.61,0,13-10-2017
6251,15570895,608,1,1,42,5,163548.07,1,1,0,38866.85,0,15-06-2018
6252,15614520,682,1,2,37,4,148580.12,1,1,0,35179.18,0,13-03-2019
6253,15687492,596,3,1,32,5,96709.07,2,0,0,41788.37,0,01-07-2018
6254,15675337,395,3,2,34,5,106011.59,1,1,1,17376.57,1,13-01-2018
6255,15721047,578,3,1,37,7,135650.88,1,1,0,199428.19,0,11-09-2016
6256,15589017,547,3,1,55,5,111362.76,3,1,0,16922.28,1,12-08-2018
6257,15611186,609,1,1,37,4,39344.83,1,1,1,178291.89,1,04-12-2018
6258,15617301,774,3,1,36,5,130809.77,1,1,0,152290.28,0,18-07-2018
6259,15726046,712,1,2,27,7,133009.51,1,1,0,126809.15,0,23-03-2016
6260,15585748,585,3,2,28,4,135337.49,2,1,1,40385.61,0,02-07-2019
6261,15672826,666,1,2,32,6,112536.57,2,1,1,34350.54,0,15-12-2016
6262,15595162,708,2,2,35,4,122570.69,1,0,0,199005.88,0,25-03-2019
6263,15650026,513,1,1,44,3,63562.02,2,0,1,52629.73,1,09-11-2019
6264,15745826,445,1,1,37,5,0,2,1,1,180012.39,0,15-03-2018
6265,15708610,690,3,1,44,4,100368.63,2,0,0,35342.33,0,05-05-2019
6266,15624471,850,1,1,37,3,0,2,1,0,109291.22,0,24-10-2019
6267,15590097,537,2,2,33,3,136082,1,1,0,62746.54,0,18-11-2019
6268,15689328,705,3,1,48,5,114169.16,1,0,0,173273.2,1,01-07-2018
6269,15582154,670,1,2,45,5,47884.92,1,1,1,54340.24,0,20-05-2018
6270,15734626,652,2,2,36,6,0,2,1,1,19302.78,0,18-11-2016
6271,15702806,696,2,1,24,5,0,1,0,0,10883.52,0,03-04-2018
6272,15620756,747,1,1,49,5,202904.64,1,1,1,17298.72,1,05-09-2018
6273,15611331,511,1,2,46,7,0,1,1,1,115779.48,1,21-03-2016
6274,15576935,743,2,1,43,6,161807.18,2,0,1,93228.86,1,10-03-2017
6275,15661275,532,3,1,52,6,110791.97,1,1,0,148704.77,1,08-06-2017
6276,15814940,642,2,2,33,6,0,2,1,1,150475.14,0,06-12-2016
6277,15768471,554,3,2,54,4,108755,1,1,0,40914.32,1,08-10-2018
6278,15697391,604,2,2,34,4,0,2,1,0,38587.7,0,08-09-2019
6279,15793346,602,1,2,72,6,0,2,1,1,171260.66,0,26-12-2016
6280,15608338,757,2,2,55,4,117294.12,4,1,0,94187.47,1,17-11-2018
6281,15578546,491,3,1,26,5,102251.14,1,1,1,145900.89,0,09-02-2018
6282,15656921,850,1,1,31,4,0,2,0,0,152298.28,0,26-11-2018
6283,15761340,521,1,1,22,5,0,2,1,1,99828.45,0,30-04-2018
6284,15591135,726,1,1,37,4,132057.92,2,1,0,34743.98,0,07-06-2019
6285,15623219,596,1,1,33,5,0,1,1,0,121189.3,1,11-03-2018
6286,15655229,850,3,2,35,4,114285.2,1,0,1,129660.59,0,17-07-2019
6287,15805884,637,1,2,41,7,0,2,1,0,145477.36,0,21-09-2016
6288,15668289,690,2,1,32,5,76087.98,1,0,1,151822.66,0,19-05-2018
6289,15568562,689,1,1,40,6,160272.27,1,1,0,49656.24,0,08-11-2016
6290,15773276,633,2,1,63,5,114552.6,1,1,0,73856.28,1,06-06-2018
6291,15622801,555,1,2,27,5,102000.17,1,1,1,116757,0,08-04-2018
6292,15779886,563,2,1,24,4,0,2,0,0,16319.56,0,20-02-2019
6293,15713673,494,1,2,33,6,137853,1,0,1,90273.85,0,23-08-2017
6294,15783083,534,1,1,27,5,0,2,1,0,161344.13,0,08-01-2018
6295,15742824,696,3,1,42,7,162318.61,1,1,0,121061.89,0,18-01-2016
6296,15621550,535,2,2,50,6,140292.58,3,0,0,69531.22,1,31-12-2016
6297,15799480,600,1,1,34,5,0,2,0,1,3756.23,0,15-04-2018
6298,15625247,807,1,2,34,5,0,1,0,0,114448.13,0,18-06-2018
6299,15755241,714,1,2,52,3,0,1,0,1,144045.08,1,01-11-2019
6300,15575679,590,1,1,24,6,126431.54,1,1,0,58781.11,0,25-11-2016
6301,15668235,614,1,2,41,6,123475.04,1,1,1,179227.52,0,25-02-2017
6302,15683183,766,3,2,45,5,97652.96,1,1,0,127332.33,0,21-01-2018
6303,15684592,557,2,1,42,4,0,2,0,1,86642.38,0,07-12-2018
6304,15591169,788,3,2,49,6,137455.99,1,1,0,184178.29,1,13-07-2017
6305,15653455,648,1,2,38,6,0,2,0,1,9551.49,0,02-08-2017
6306,15732563,726,3,2,33,5,99046.31,2,1,1,56053.06,0,18-09-2018
6307,15656471,773,1,1,33,4,0,2,1,1,1118.31,0,28-07-2019
6308,15598510,583,3,1,27,5,105907.42,2,1,1,195732.04,0,17-11-2017
6309,15766427,565,3,1,52,4,97720.35,2,1,0,175070.94,1,16-09-2019
6310,15785342,705,1,1,25,3,0,2,0,1,112331.19,0,20-12-2019
6311,15641595,685,2,1,43,6,97392.18,2,1,0,43956.83,0,09-12-2016
6312,15798429,741,1,1,29,7,0,2,1,1,115994.52,0,20-07-2016
6313,15648136,658,3,2,28,7,152812.58,1,1,0,166682.57,0,22-09-2016
6314,15812482,575,1,1,27,6,139301.68,1,1,0,99843.98,0,08-02-2017
6315,15790810,844,1,2,41,6,76319.64,1,1,1,141175.18,1,17-06-2017
6316,15687421,559,2,1,67,5,125919.35,1,1,0,175910.95,1,24-12-2017
6317,15765643,725,1,1,37,4,124348.38,2,0,1,176984.34,0,30-09-2018
6318,15654878,450,1,1,29,4,117199.8,1,1,1,43480.63,0,26-09-2018
6319,15686835,738,3,2,57,4,148384.64,1,0,0,155047.11,1,13-02-2019
6320,15768340,642,3,2,19,6,113905.48,1,1,1,176137.2,0,19-06-2017
6321,15673599,618,2,1,32,4,133476.09,1,0,1,154843.4,0,29-05-2019
6322,15689096,590,1,1,47,7,117879.32,1,1,1,8214.46,0,02-09-2016
6323,15684294,735,1,1,50,5,0,2,0,1,147075.69,0,04-11-2017
6324,15615828,550,1,1,34,5,122359.5,1,0,0,116495.55,0,02-04-2018
6325,15746012,729,2,2,28,4,0,2,1,1,31165.06,1,16-07-2019
6326,15615797,743,3,1,59,6,108585.35,1,1,1,192127.22,1,16-08-2017
6327,15788494,555,1,1,31,5,145875.74,1,1,0,137491.23,0,01-12-2017
6328,15793856,667,2,2,36,3,121542.57,2,1,1,186841.71,0,09-12-2019
6329,15629545,790,2,2,41,4,109508.68,1,0,0,86776.38,0,02-04-2019
6330,15661198,727,3,1,34,4,146407.11,1,1,1,72073.72,0,13-03-2019
6331,15715117,744,1,2,39,4,0,1,0,0,10662.58,0,13-11-2018
6332,15701074,629,3,1,35,5,112330.83,1,1,1,91001.02,0,24-06-2018
